"","x1","x2"
"4810",-42499.9999999998,6188014.17991319
"4811",-37499.9999999998,6188014.17991319
"4812",-32499.9999999998,6188014.17991319
"4813",-27499.9999999998,6188014.17991319
"4814",-22499.9999999998,6188014.17991319
"4815",-17499.9999999998,6188014.17991319
"4816",-12499.9999999998,6188014.17991319
"4817",-7499.99999999977,6188014.17991319
"4818",-2499.99999999977,6188014.17991319
"4819",2500.00000000023,6188014.17991319
"4820",7500.00000000023,6188014.17991319
"4821",12500.0000000002,6188014.17991319
"4822",17500.0000000002,6188014.17991319
"4823",22500.0000000002,6188014.17991319
"4824",27500.0000000002,6188014.17991319
"4825",32500.0000000002,6188014.17991319
"4826",37500.0000000002,6188014.17991319
"4827",42500.0000000002,6188014.17991319
"4828",47500.0000000002,6188014.17991319
"4829",52500.0000000002,6188014.17991319
"4830",57500.0000000002,6188014.17991319
"4831",62500.0000000002,6188014.17991319
"4832",67500.0000000002,6188014.17991319
"4833",72500.0000000002,6188014.17991319
"4834",77500.0000000002,6188014.17991319
"4835",82500.0000000002,6188014.17991319
"4836",87500.0000000002,6188014.17991319
"4837",92500.0000000002,6188014.17991319
"4838",97500.0000000002,6188014.17991319
"4839",102500,6188014.17991319
"4840",107500,6188014.17991319
"4841",112500,6188014.17991319
"4842",117500,6188014.17991319
"4843",122500,6188014.17991319
"4844",127500,6188014.17991319
"4845",132500,6188014.17991319
"4846",137500,6188014.17991319
"4847",142500,6188014.17991319
"4848",147500,6188014.17991319
"4849",152500,6188014.17991319
"4850",157500,6188014.17991319
"4851",162500,6188014.17991319
"4852",167500,6188014.17991319
"4853",172500,6188014.17991319
"4854",177500,6188014.17991319
"4855",182500,6188014.17991319
"4856",187500,6188014.17991319
"4857",192500,6188014.17991319
"4858",197500,6188014.17991319
"4859",202500,6188014.17991319
"4860",207500,6188014.17991319
"4861",212500,6188014.17991319
"4862",217500,6188014.17991319
"4863",222500,6188014.17991319
"4864",227500,6188014.17991319
"4865",232500,6188014.17991319
"4866",237500,6188014.17991319
"4867",242500,6188014.17991319
"4868",247500,6188014.17991319
"4869",252500,6188014.17991319
"4870",257500,6188014.17991319
"4871",262500,6188014.17991319
"4872",267500,6188014.17991319
"4873",272500,6188014.17991319
"4874",277500,6188014.17991319
"4875",282500,6188014.17991319
"4876",287500,6188014.17991319
"4877",292500,6188014.17991319
"4878",297500,6188014.17991319
"4879",302500,6188014.17991319
"4880",307500,6188014.17991319
"4881",312500,6188014.17991319
"4882",317500,6188014.17991319
"4883",322500,6188014.17991319
"4884",327500,6188014.17991319
"4885",-327500,6193014.17991319
"4886",-322500,6193014.17991319
"4887",-317500,6193014.17991319
"4888",-312500,6193014.17991319
"4889",-307500,6193014.17991319
"4890",-302500,6193014.17991319
"4891",-297500,6193014.17991319
"4892",-292500,6193014.17991319
"4893",-287500,6193014.17991319
"4894",-282500,6193014.17991319
"4895",-277500,6193014.17991319
"4896",-272500,6193014.17991319
"4897",-267500,6193014.17991319
"4898",-262500,6193014.17991319
"4899",-257500,6193014.17991319
"4900",-252500,6193014.17991319
"4901",-247500,6193014.17991319
"4902",-242500,6193014.17991319
"4903",-237500,6193014.17991319
"4904",-232500,6193014.17991319
"4905",-227500,6193014.17991319
"4906",-222500,6193014.17991319
"4907",-217500,6193014.17991319
"4908",-212500,6193014.17991319
"4909",-207500,6193014.17991319
"4910",-202500,6193014.17991319
"4911",-197500,6193014.17991319
"4912",-192500,6193014.17991319
"4913",-187500,6193014.17991319
"4914",-182500,6193014.17991319
"4915",-177500,6193014.17991319
"4916",-172500,6193014.17991319
"4917",-167500,6193014.17991319
"4918",-162500,6193014.17991319
"4919",-157500,6193014.17991319
"4920",-152500,6193014.17991319
"4921",-147500,6193014.17991319
"4922",-142500,6193014.17991319
"4923",-137500,6193014.17991319
"4924",-132500,6193014.17991319
"4925",-127500,6193014.17991319
"4926",-122500,6193014.17991319
"4927",-117500,6193014.17991319
"4928",-112500,6193014.17991319
"4929",-107500,6193014.17991319
"4930",-102500,6193014.17991319
"4931",-97499.9999999998,6193014.17991319
"4932",-92499.9999999998,6193014.17991319
"4933",-87499.9999999998,6193014.17991319
"4934",-82499.9999999998,6193014.17991319
"4935",-77499.9999999998,6193014.17991319
"4936",-72499.9999999998,6193014.17991319
"4937",-67499.9999999998,6193014.17991319
"4938",-62499.9999999998,6193014.17991319
"4939",-57499.9999999998,6193014.17991319
"4940",-52499.9999999998,6193014.17991319
"4941",-47499.9999999998,6193014.17991319
"4942",-42499.9999999998,6193014.17991319
"4943",-37499.9999999998,6193014.17991319
"4944",-32499.9999999998,6193014.17991319
"4945",-27499.9999999998,6193014.17991319
"4946",-22499.9999999998,6193014.17991319
"4947",-17499.9999999998,6193014.17991319
"4948",-12499.9999999998,6193014.17991319
"4949",-7499.99999999977,6193014.17991319
"4950",-2499.99999999977,6193014.17991319
"4951",2500.00000000023,6193014.17991319
"4952",7500.00000000023,6193014.17991319
"4953",12500.0000000002,6193014.17991319
"4954",17500.0000000002,6193014.17991319
"4955",22500.0000000002,6193014.17991319
"4956",27500.0000000002,6193014.17991319
"4957",32500.0000000002,6193014.17991319
"4958",37500.0000000002,6193014.17991319
"4959",42500.0000000002,6193014.17991319
"4960",47500.0000000002,6193014.17991319
"4961",52500.0000000002,6193014.17991319
"4962",57500.0000000002,6193014.17991319
"4963",62500.0000000002,6193014.17991319
"4964",67500.0000000002,6193014.17991319
"4965",72500.0000000002,6193014.17991319
"4966",77500.0000000002,6193014.17991319
"4967",82500.0000000002,6193014.17991319
"4968",87500.0000000002,6193014.17991319
"4969",92500.0000000002,6193014.17991319
"4970",97500.0000000002,6193014.17991319
"4971",102500,6193014.17991319
"4972",107500,6193014.17991319
"4973",112500,6193014.17991319
"4974",117500,6193014.17991319
"4975",122500,6193014.17991319
"4976",127500,6193014.17991319
"4977",132500,6193014.17991319
"4978",137500,6193014.17991319
"4979",142500,6193014.17991319
"4980",147500,6193014.17991319
"4981",152500,6193014.17991319
"4982",157500,6193014.17991319
"4983",162500,6193014.17991319
"4984",167500,6193014.17991319
"4985",172500,6193014.17991319
"4986",177500,6193014.17991319
"4987",182500,6193014.17991319
"4988",187500,6193014.17991319
"4989",192500,6193014.17991319
"4990",197500,6193014.17991319
"4991",202500,6193014.17991319
"4992",207500,6193014.17991319
"4993",212500,6193014.17991319
"4994",217500,6193014.17991319
"4995",222500,6193014.17991319
"4996",227500,6193014.17991319
"4997",232500,6193014.17991319
"4998",237500,6193014.17991319
"4999",242500,6193014.17991319
"5000",247500,6193014.17991319
"5001",252500,6193014.17991319
"5002",257500,6193014.17991319
"5003",262500,6193014.17991319
"5004",267500,6193014.17991319
"5005",272500,6193014.17991319
"5006",277500,6193014.17991319
"5007",282500,6193014.17991319
"5008",287500,6193014.17991319
"5009",292500,6193014.17991319
"5010",297500,6193014.17991319
"5011",302500,6193014.17991319
"5012",307500,6193014.17991319
"5013",312500,6193014.17991319
"5014",317500,6193014.17991319
"5015",322500,6193014.17991319
"5016",327500,6193014.17991319
"5017",-327500,6198014.17991319
"5018",-322500,6198014.17991319
"5019",-317500,6198014.17991319
"5020",-312500,6198014.17991319
"5021",-307500,6198014.17991319
"5022",-302500,6198014.17991319
"5023",-297500,6198014.17991319
"5024",-292500,6198014.17991319
"5025",-287500,6198014.17991319
"5026",-282500,6198014.17991319
"5027",-277500,6198014.17991319
"5028",-272500,6198014.17991319
"5029",-267500,6198014.17991319
"5030",-262500,6198014.17991319
"5031",-257500,6198014.17991319
"5032",-252500,6198014.17991319
"5033",-247500,6198014.17991319
"5034",-242500,6198014.17991319
"5035",-237500,6198014.17991319
"5036",-232500,6198014.17991319
"5037",-227500,6198014.17991319
"5038",-222500,6198014.17991319
"5039",-217500,6198014.17991319
"5040",-212500,6198014.17991319
"5041",-207500,6198014.17991319
"5042",-202500,6198014.17991319
"5043",-197500,6198014.17991319
"5044",-192500,6198014.17991319
"5045",-187500,6198014.17991319
"5046",-182500,6198014.17991319
"5047",-177500,6198014.17991319
"5048",-172500,6198014.17991319
"5049",-167500,6198014.17991319
"5050",-162500,6198014.17991319
"5051",-157500,6198014.17991319
"5052",-152500,6198014.17991319
"5053",-147500,6198014.17991319
"5054",-142500,6198014.17991319
"5055",-137500,6198014.17991319
"5056",-132500,6198014.17991319
"5057",-127500,6198014.17991319
"5058",-122500,6198014.17991319
"5059",-117500,6198014.17991319
"5060",-112500,6198014.17991319
"5061",-107500,6198014.17991319
"5062",-102500,6198014.17991319
"5063",-97499.9999999998,6198014.17991319
"5064",-92499.9999999998,6198014.17991319
"5065",-87499.9999999998,6198014.17991319
"5066",-82499.9999999998,6198014.17991319
"5067",-77499.9999999998,6198014.17991319
"5068",-72499.9999999998,6198014.17991319
"5069",-67499.9999999998,6198014.17991319
"5070",-62499.9999999998,6198014.17991319
"5071",-57499.9999999998,6198014.17991319
"5072",-52499.9999999998,6198014.17991319
"5073",-47499.9999999998,6198014.17991319
"5074",-42499.9999999998,6198014.17991319
"5075",-37499.9999999998,6198014.17991319
"5076",-32499.9999999998,6198014.17991319
"5077",-27499.9999999998,6198014.17991319
"5078",-22499.9999999998,6198014.17991319
"5079",-17499.9999999998,6198014.17991319
"5080",-12499.9999999998,6198014.17991319
"5081",-7499.99999999977,6198014.17991319
"5082",-2499.99999999977,6198014.17991319
"5083",2500.00000000023,6198014.17991319
"5084",7500.00000000023,6198014.17991319
"5085",12500.0000000002,6198014.17991319
"5086",17500.0000000002,6198014.17991319
"5087",22500.0000000002,6198014.17991319
"5088",27500.0000000002,6198014.17991319
"5089",32500.0000000002,6198014.17991319
"5090",37500.0000000002,6198014.17991319
"5091",42500.0000000002,6198014.17991319
"5092",47500.0000000002,6198014.17991319
"5093",52500.0000000002,6198014.17991319
"5094",57500.0000000002,6198014.17991319
"5095",62500.0000000002,6198014.17991319
"5096",67500.0000000002,6198014.17991319
"5097",72500.0000000002,6198014.17991319
"5098",77500.0000000002,6198014.17991319
"5099",82500.0000000002,6198014.17991319
"5100",87500.0000000002,6198014.17991319
"5101",92500.0000000002,6198014.17991319
"5102",97500.0000000002,6198014.17991319
"5103",102500,6198014.17991319
"5104",107500,6198014.17991319
"5105",112500,6198014.17991319
"5106",117500,6198014.17991319
"5107",122500,6198014.17991319
"5108",127500,6198014.17991319
"5109",132500,6198014.17991319
"5110",137500,6198014.17991319
"5111",142500,6198014.17991319
"5112",147500,6198014.17991319
"5113",152500,6198014.17991319
"5114",157500,6198014.17991319
"5115",162500,6198014.17991319
"5116",167500,6198014.17991319
"5117",172500,6198014.17991319
"5118",177500,6198014.17991319
"5119",182500,6198014.17991319
"5120",187500,6198014.17991319
"5121",192500,6198014.17991319
"5122",197500,6198014.17991319
"5123",202500,6198014.17991319
"5124",207500,6198014.17991319
"5125",212500,6198014.17991319
"5126",217500,6198014.17991319
"5127",222500,6198014.17991319
"5128",227500,6198014.17991319
"5129",232500,6198014.17991319
"5130",237500,6198014.17991319
"5131",242500,6198014.17991319
"5132",247500,6198014.17991319
"5133",252500,6198014.17991319
"5134",257500,6198014.17991319
"5135",262500,6198014.17991319
"5136",267500,6198014.17991319
"5137",272500,6198014.17991319
"5138",277500,6198014.17991319
"5139",282500,6198014.17991319
"5140",287500,6198014.17991319
"5141",292500,6198014.17991319
"5142",297500,6198014.17991319
"5143",302500,6198014.17991319
"5144",307500,6198014.17991319
"5145",312500,6198014.17991319
"5146",317500,6198014.17991319
"5147",322500,6198014.17991319
"5148",327500,6198014.17991319
"5149",-327500,6203014.17991319
"5150",-322500,6203014.17991319
"5151",-317500,6203014.17991319
"5152",-312500,6203014.17991319
"5153",-307500,6203014.17991319
"5154",-302500,6203014.17991319
"5155",-297500,6203014.17991319
"5156",-292500,6203014.17991319
"5157",-287500,6203014.17991319
"5158",-282500,6203014.17991319
"5159",-277500,6203014.17991319
"5160",-272500,6203014.17991319
"5161",-267500,6203014.17991319
"5162",-262500,6203014.17991319
"5163",-257500,6203014.17991319
"5164",-252500,6203014.17991319
"5165",-247500,6203014.17991319
"5166",-242500,6203014.17991319
"5167",-237500,6203014.17991319
"5168",-232500,6203014.17991319
"5169",-227500,6203014.17991319
"5170",-222500,6203014.17991319
"5171",-217500,6203014.17991319
"5172",-212500,6203014.17991319
"5173",-207500,6203014.17991319
"5174",-202500,6203014.17991319
"5175",-197500,6203014.17991319
"5176",-192500,6203014.17991319
"5177",-187500,6203014.17991319
"5178",-182500,6203014.17991319
"5179",-177500,6203014.17991319
"5180",-172500,6203014.17991319
"5181",-167500,6203014.17991319
"5182",-162500,6203014.17991319
"5183",-157500,6203014.17991319
"5184",-152500,6203014.17991319
"5185",-147500,6203014.17991319
"5186",-142500,6203014.17991319
"5187",-137500,6203014.17991319
"5188",-132500,6203014.17991319
"5189",-127500,6203014.17991319
"5190",-122500,6203014.17991319
"5191",-117500,6203014.17991319
"5192",-112500,6203014.17991319
"5193",-107500,6203014.17991319
"5194",-102500,6203014.17991319
"5195",-97499.9999999998,6203014.17991319
"5196",-92499.9999999998,6203014.17991319
"5197",-87499.9999999998,6203014.17991319
"5198",-82499.9999999998,6203014.17991319
"5199",-77499.9999999998,6203014.17991319
"5200",-72499.9999999998,6203014.17991319
"5201",-67499.9999999998,6203014.17991319
"5202",-62499.9999999998,6203014.17991319
"5203",-57499.9999999998,6203014.17991319
"5204",-52499.9999999998,6203014.17991319
"5205",-47499.9999999998,6203014.17991319
"5206",-42499.9999999998,6203014.17991319
"5207",-37499.9999999998,6203014.17991319
"5208",-32499.9999999998,6203014.17991319
"5209",-27499.9999999998,6203014.17991319
"5210",-22499.9999999998,6203014.17991319
"5211",-17499.9999999998,6203014.17991319
"5212",-12499.9999999998,6203014.17991319
"5213",-7499.99999999977,6203014.17991319
"5214",-2499.99999999977,6203014.17991319
"5215",2500.00000000023,6203014.17991319
"5216",7500.00000000023,6203014.17991319
"5217",12500.0000000002,6203014.17991319
"5218",17500.0000000002,6203014.17991319
"5219",22500.0000000002,6203014.17991319
"5220",27500.0000000002,6203014.17991319
"5221",32500.0000000002,6203014.17991319
"5222",37500.0000000002,6203014.17991319
"5223",42500.0000000002,6203014.17991319
"5224",47500.0000000002,6203014.17991319
"5225",52500.0000000002,6203014.17991319
"5226",57500.0000000002,6203014.17991319
"5227",62500.0000000002,6203014.17991319
"5228",67500.0000000002,6203014.17991319
"5229",72500.0000000002,6203014.17991319
"5230",77500.0000000002,6203014.17991319
"5231",82500.0000000002,6203014.17991319
"5232",87500.0000000002,6203014.17991319
"5233",92500.0000000002,6203014.17991319
"5234",97500.0000000002,6203014.17991319
"5235",102500,6203014.17991319
"5236",107500,6203014.17991319
"5237",112500,6203014.17991319
"5238",117500,6203014.17991319
"5239",122500,6203014.17991319
"5240",127500,6203014.17991319
"5241",132500,6203014.17991319
"5242",137500,6203014.17991319
"5243",142500,6203014.17991319
"5244",147500,6203014.17991319
"5245",152500,6203014.17991319
"5246",157500,6203014.17991319
"5247",162500,6203014.17991319
"5248",167500,6203014.17991319
"5249",172500,6203014.17991319
"5250",177500,6203014.17991319
"5251",182500,6203014.17991319
"5252",187500,6203014.17991319
"5253",192500,6203014.17991319
"5254",197500,6203014.17991319
"5255",202500,6203014.17991319
"5256",207500,6203014.17991319
"5257",212500,6203014.17991319
"5258",217500,6203014.17991319
"5259",222500,6203014.17991319
"5260",227500,6203014.17991319
"5261",232500,6203014.17991319
"5262",237500,6203014.17991319
"5263",242500,6203014.17991319
"5264",247500,6203014.17991319
"5265",252500,6203014.17991319
"5266",257500,6203014.17991319
"5267",262500,6203014.17991319
"5268",267500,6203014.17991319
"5269",272500,6203014.17991319
"5270",277500,6203014.17991319
"5271",282500,6203014.17991319
"5272",287500,6203014.17991319
"5273",292500,6203014.17991319
"5274",297500,6203014.17991319
"5275",302500,6203014.17991319
"5276",307500,6203014.17991319
"5277",312500,6203014.17991319
"5278",317500,6203014.17991319
"5279",322500,6203014.17991319
"5280",327500,6203014.17991319
"5281",-327500,6208014.17991319
"5282",-322500,6208014.17991319
"5283",-317500,6208014.17991319
"5284",-312500,6208014.17991319
"5285",-307500,6208014.17991319
"5286",-302500,6208014.17991319
"5287",-297500,6208014.17991319
"5288",-292500,6208014.17991319
"5289",-287500,6208014.17991319
"5290",-282500,6208014.17991319
"5291",-277500,6208014.17991319
"5292",-272500,6208014.17991319
"5293",-267500,6208014.17991319
"5294",-262500,6208014.17991319
"5295",-257500,6208014.17991319
"5296",-252500,6208014.17991319
"5297",-247500,6208014.17991319
"5298",-242500,6208014.17991319
"5299",-237500,6208014.17991319
"5300",-232500,6208014.17991319
"5301",-227500,6208014.17991319
"5302",-222500,6208014.17991319
"5303",-217500,6208014.17991319
"5304",-212500,6208014.17991319
"5305",-207500,6208014.17991319
"5306",-202500,6208014.17991319
"5307",-197500,6208014.17991319
"5308",-192500,6208014.17991319
"5309",-187500,6208014.17991319
"5310",-182500,6208014.17991319
"5311",-177500,6208014.17991319
"5312",-172500,6208014.17991319
"5313",-167500,6208014.17991319
"5314",-162500,6208014.17991319
"5315",-157500,6208014.17991319
"5316",-152500,6208014.17991319
"5317",-147500,6208014.17991319
"5318",-142500,6208014.17991319
"5319",-137500,6208014.17991319
"5320",-132500,6208014.17991319
"5321",-127500,6208014.17991319
"5322",-122500,6208014.17991319
"5323",-117500,6208014.17991319
"5324",-112500,6208014.17991319
"5325",-107500,6208014.17991319
"5326",-102500,6208014.17991319
"5327",-97499.9999999998,6208014.17991319
"5328",-92499.9999999998,6208014.17991319
"5329",-87499.9999999998,6208014.17991319
"5330",-82499.9999999998,6208014.17991319
"5331",-77499.9999999998,6208014.17991319
"5332",-72499.9999999998,6208014.17991319
"5333",-67499.9999999998,6208014.17991319
"5334",-62499.9999999998,6208014.17991319
"5335",-57499.9999999998,6208014.17991319
"5336",-52499.9999999998,6208014.17991319
"5337",-47499.9999999998,6208014.17991319
"5338",-42499.9999999998,6208014.17991319
"5339",-37499.9999999998,6208014.17991319
"5340",-32499.9999999998,6208014.17991319
"5341",-27499.9999999998,6208014.17991319
"5342",-22499.9999999998,6208014.17991319
"5343",-17499.9999999998,6208014.17991319
"5344",-12499.9999999998,6208014.17991319
"5345",-7499.99999999977,6208014.17991319
"5346",-2499.99999999977,6208014.17991319
"5347",2500.00000000023,6208014.17991319
"5348",7500.00000000023,6208014.17991319
"5349",12500.0000000002,6208014.17991319
"5350",17500.0000000002,6208014.17991319
"5351",22500.0000000002,6208014.17991319
"5352",27500.0000000002,6208014.17991319
"5353",32500.0000000002,6208014.17991319
"5354",37500.0000000002,6208014.17991319
"5355",42500.0000000002,6208014.17991319
"5356",47500.0000000002,6208014.17991319
"5357",52500.0000000002,6208014.17991319
"5358",57500.0000000002,6208014.17991319
"5359",62500.0000000002,6208014.17991319
"5360",67500.0000000002,6208014.17991319
"5361",72500.0000000002,6208014.17991319
"5362",77500.0000000002,6208014.17991319
"5363",82500.0000000002,6208014.17991319
"5364",87500.0000000002,6208014.17991319
"5365",92500.0000000002,6208014.17991319
"5366",97500.0000000002,6208014.17991319
"5367",102500,6208014.17991319
"5368",107500,6208014.17991319
"5369",112500,6208014.17991319
"5370",117500,6208014.17991319
"5371",122500,6208014.17991319
"5372",127500,6208014.17991319
"5373",132500,6208014.17991319
"5374",137500,6208014.17991319
"5375",142500,6208014.17991319
"5376",147500,6208014.17991319
"5377",152500,6208014.17991319
"5378",157500,6208014.17991319
"5379",162500,6208014.17991319
"5380",167500,6208014.17991319
"5381",172500,6208014.17991319
"5382",177500,6208014.17991319
"5383",182500,6208014.17991319
"5384",187500,6208014.17991319
"5385",192500,6208014.17991319
"5386",197500,6208014.17991319
"5387",202500,6208014.17991319
"5388",207500,6208014.17991319
"5389",212500,6208014.17991319
"5390",217500,6208014.17991319
"5391",222500,6208014.17991319
"5392",227500,6208014.17991319
"5393",232500,6208014.17991319
"5394",237500,6208014.17991319
"5395",242500,6208014.17991319
"5396",247500,6208014.17991319
"5397",252500,6208014.17991319
"5398",257500,6208014.17991319
"5399",262500,6208014.17991319
"5400",267500,6208014.17991319
"5401",272500,6208014.17991319
"5402",277500,6208014.17991319
"5403",282500,6208014.17991319
"5404",287500,6208014.17991319
"5405",292500,6208014.17991319
"5406",297500,6208014.17991319
"5407",302500,6208014.17991319
"5408",307500,6208014.17991319
"5409",312500,6208014.17991319
"5410",317500,6208014.17991319
"5411",322500,6208014.17991319
"5412",327500,6208014.17991319
"5413",-327500,6213014.17991319
"5414",-322500,6213014.17991319
"5415",-317500,6213014.17991319
"5416",-312500,6213014.17991319
"5417",-307500,6213014.17991319
"5418",-302500,6213014.17991319
"5419",-297500,6213014.17991319
"5420",-292500,6213014.17991319
"5421",-287500,6213014.17991319
"5422",-282500,6213014.17991319
"5423",-277500,6213014.17991319
"5424",-272500,6213014.17991319
"5425",-267500,6213014.17991319
"5426",-262500,6213014.17991319
"5427",-257500,6213014.17991319
"5428",-252500,6213014.17991319
"5429",-247500,6213014.17991319
"5430",-242500,6213014.17991319
"5431",-237500,6213014.17991319
"5432",-232500,6213014.17991319
"5433",-227500,6213014.17991319
"5434",-222500,6213014.17991319
"5435",-217500,6213014.17991319
"5436",-212500,6213014.17991319
"5437",-207500,6213014.17991319
"5438",-202500,6213014.17991319
"5439",-197500,6213014.17991319
"5440",-192500,6213014.17991319
"5441",-187500,6213014.17991319
"5442",-182500,6213014.17991319
"5443",-177500,6213014.17991319
"5444",-172500,6213014.17991319
"5445",-167500,6213014.17991319
"5446",-162500,6213014.17991319
"5447",-157500,6213014.17991319
"5448",-152500,6213014.17991319
"5449",-147500,6213014.17991319
"5450",-142500,6213014.17991319
"5451",-137500,6213014.17991319
"5452",-132500,6213014.17991319
"5453",-127500,6213014.17991319
"5454",-122500,6213014.17991319
"5455",-117500,6213014.17991319
"5456",-112500,6213014.17991319
"5457",-107500,6213014.17991319
"5458",-102500,6213014.17991319
"5459",-97499.9999999998,6213014.17991319
"5460",-92499.9999999998,6213014.17991319
"5461",-87499.9999999998,6213014.17991319
"5462",-82499.9999999998,6213014.17991319
"5463",-77499.9999999998,6213014.17991319
"5464",-72499.9999999998,6213014.17991319
"5465",-67499.9999999998,6213014.17991319
"5466",-62499.9999999998,6213014.17991319
"5467",-57499.9999999998,6213014.17991319
"5468",-52499.9999999998,6213014.17991319
"5469",-47499.9999999998,6213014.17991319
"5470",-42499.9999999998,6213014.17991319
"5471",-37499.9999999998,6213014.17991319
"5472",-32499.9999999998,6213014.17991319
"5473",-27499.9999999998,6213014.17991319
"5474",-22499.9999999998,6213014.17991319
"5475",-17499.9999999998,6213014.17991319
"5476",-12499.9999999998,6213014.17991319
"5477",-7499.99999999977,6213014.17991319
"5478",-2499.99999999977,6213014.17991319
"5479",2500.00000000023,6213014.17991319
"5480",7500.00000000023,6213014.17991319
"5481",12500.0000000002,6213014.17991319
"5482",17500.0000000002,6213014.17991319
"5483",22500.0000000002,6213014.17991319
"5484",27500.0000000002,6213014.17991319
"5485",32500.0000000002,6213014.17991319
"5486",37500.0000000002,6213014.17991319
"5487",42500.0000000002,6213014.17991319
"5488",47500.0000000002,6213014.17991319
"5489",52500.0000000002,6213014.17991319
"5490",57500.0000000002,6213014.17991319
"5491",62500.0000000002,6213014.17991319
"5492",67500.0000000002,6213014.17991319
"5493",72500.0000000002,6213014.17991319
"5494",77500.0000000002,6213014.17991319
"5495",82500.0000000002,6213014.17991319
"5496",87500.0000000002,6213014.17991319
"5497",92500.0000000002,6213014.17991319
"5498",97500.0000000002,6213014.17991319
"5499",102500,6213014.17991319
"5500",107500,6213014.17991319
"5501",112500,6213014.17991319
"5502",117500,6213014.17991319
"5503",122500,6213014.17991319
"5504",127500,6213014.17991319
"5505",132500,6213014.17991319
"5506",137500,6213014.17991319
"5507",142500,6213014.17991319
"5508",147500,6213014.17991319
"5509",152500,6213014.17991319
"5510",157500,6213014.17991319
"5511",162500,6213014.17991319
"5512",167500,6213014.17991319
"5513",172500,6213014.17991319
"5514",177500,6213014.17991319
"5515",182500,6213014.17991319
"5516",187500,6213014.17991319
"5517",192500,6213014.17991319
"5518",197500,6213014.17991319
"5519",202500,6213014.17991319
"5520",207500,6213014.17991319
"5521",212500,6213014.17991319
"5522",217500,6213014.17991319
"5523",222500,6213014.17991319
"5524",227500,6213014.17991319
"5525",232500,6213014.17991319
"5526",237500,6213014.17991319
"5527",242500,6213014.17991319
"5528",247500,6213014.17991319
"5529",252500,6213014.17991319
"5530",257500,6213014.17991319
"5531",262500,6213014.17991319
"5532",267500,6213014.17991319
"5533",272500,6213014.17991319
"5534",277500,6213014.17991319
"5535",282500,6213014.17991319
"5536",287500,6213014.17991319
"5537",292500,6213014.17991319
"5538",297500,6213014.17991319
"5539",302500,6213014.17991319
"5540",307500,6213014.17991319
"5541",312500,6213014.17991319
"5542",317500,6213014.17991319
"5543",322500,6213014.17991319
"5544",327500,6213014.17991319
"5545",-327500,6218014.17991319
"5546",-322500,6218014.17991319
"5547",-317500,6218014.17991319
"5548",-312500,6218014.17991319
"5549",-307500,6218014.17991319
"5550",-302500,6218014.17991319
"5551",-297500,6218014.17991319
"5552",-292500,6218014.17991319
"5553",-287500,6218014.17991319
"5554",-282500,6218014.17991319
"5555",-277500,6218014.17991319
"5556",-272500,6218014.17991319
"5557",-267500,6218014.17991319
"5558",-262500,6218014.17991319
"5559",-257500,6218014.17991319
"5560",-252500,6218014.17991319
"5561",-247500,6218014.17991319
"5562",-242500,6218014.17991319
"5563",-237500,6218014.17991319
"5564",-232500,6218014.17991319
"5565",-227500,6218014.17991319
"5566",-222500,6218014.17991319
"5567",-217500,6218014.17991319
"5568",-212500,6218014.17991319
"5569",-207500,6218014.17991319
"5570",-202500,6218014.17991319
"5571",-197500,6218014.17991319
"5572",-192500,6218014.17991319
"5573",-187500,6218014.17991319
"5574",-182500,6218014.17991319
"5575",-177500,6218014.17991319
"5576",-172500,6218014.17991319
"5577",-167500,6218014.17991319
"5578",-162500,6218014.17991319
"5579",-157500,6218014.17991319
"5580",-152500,6218014.17991319
"5581",-147500,6218014.17991319
"5582",-142500,6218014.17991319
"5583",-137500,6218014.17991319
"5584",-132500,6218014.17991319
"5585",-127500,6218014.17991319
"5586",-122500,6218014.17991319
"5587",-117500,6218014.17991319
"5588",-112500,6218014.17991319
"5589",-107500,6218014.17991319
"5590",-102500,6218014.17991319
"5591",-97499.9999999998,6218014.17991319
"5592",-92499.9999999998,6218014.17991319
"5593",-87499.9999999998,6218014.17991319
"5594",-82499.9999999998,6218014.17991319
"5595",-77499.9999999998,6218014.17991319
"5596",-72499.9999999998,6218014.17991319
"5597",-67499.9999999998,6218014.17991319
"5598",-62499.9999999998,6218014.17991319
"5599",-57499.9999999998,6218014.17991319
"5600",-52499.9999999998,6218014.17991319
"5601",-47499.9999999998,6218014.17991319
"5602",-42499.9999999998,6218014.17991319
"5603",-37499.9999999998,6218014.17991319
"5604",-32499.9999999998,6218014.17991319
"5605",-27499.9999999998,6218014.17991319
"5606",-22499.9999999998,6218014.17991319
"5607",-17499.9999999998,6218014.17991319
"5608",-12499.9999999998,6218014.17991319
"5609",-7499.99999999977,6218014.17991319
"5610",-2499.99999999977,6218014.17991319
"5611",2500.00000000023,6218014.17991319
"5612",7500.00000000023,6218014.17991319
"5613",12500.0000000002,6218014.17991319
"5614",17500.0000000002,6218014.17991319
"5615",22500.0000000002,6218014.17991319
"5616",27500.0000000002,6218014.17991319
"5617",32500.0000000002,6218014.17991319
"5618",37500.0000000002,6218014.17991319
"5619",42500.0000000002,6218014.17991319
"5620",47500.0000000002,6218014.17991319
"5621",52500.0000000002,6218014.17991319
"5622",57500.0000000002,6218014.17991319
"5623",62500.0000000002,6218014.17991319
"5624",67500.0000000002,6218014.17991319
"5625",72500.0000000002,6218014.17991319
"5626",77500.0000000002,6218014.17991319
